date,ticker,open,high,low,close,volume
2023-09-27,1997.HK,318.48,320.18,317.73,318.96,9205958
2023-09-28,1997.HK,313.76,318.35,315.68,315.72,42269122
2023-09-29,1997.HK,319.97,327.35,316.47,319.96,84300648
2023-10-02,1997.HK,320.52,329.95,318.65,320.6,40735173
2023-10-03,1997.HK,320.72,330.44,318.44,321.48,62521929
2023-10-04,1997.HK,319.84,323.55,310.17,318.2,32602330
2023-10-05,1997.HK,316.68,316.49,310.97,316.31,75824485
2023-10-06,1997.HK,315.6,318.35,316.17,317.74,62110112
2023-10-09,1997.HK,314.32,324.02,313.12,316.37,34077807
2023-10-10,1997.HK,311.57,313.8,310.79,312.34,51391658
2023-10-11,1997.HK,308.77,316.59,299.31,308.42,7625383
2023-10-12,1997.HK,303.46,305.81,302.4,305.53,63754067
2023-10-13,1997.HK,302.28,305.4,296.25,304.04,95370899
2023-10-16,1997.HK,304.01,308.16,296.68,302.84,43871276
2023-10-17,1997.HK,307.48,319.31,307.74,310.02,62523862
2023-10-18,1997.HK,314.93,319.14,307.38,314.38,23412649
2023-10-19,1997.HK,316.16,316.51,307.08,315.85,56520546
2023-10-20,1997.HK,327.46,333.64,315.1,324.73,11632027
2023-10-23,1997.HK,324.77,332.49,323.79,324.23,86197640
2023-10-24,1997.HK,327.77,328.58,317.52,326.61,5704062
2023-10-25,1997.HK,329.02,328.64,325.72,328.29,71534602
2023-10-26,1997.HK,327.9,339.67,325.94,330.68,90539418
2023-10-27,1997.HK,329.66,328.97,320.96,327.03,14328007
2023-10-30,1997.HK,327.4,330.53,324.91,325.61,21613306
2023-10-31,1997.HK,322.92,331.26,318.48,321.71,7808619
2023-11-01,1997.HK,324.31,325.49,314.32,323.74,34161109
2023-11-02,1997.HK,322.31,331.48,317.74,323.82,73562919
2023-11-03,1997.HK,311.7,314.88,305.58,314.74,22716485
2023-11-06,1997.HK,316.43,323.02,317.1,317.23,36086547
2023-11-07,1997.HK,315.5,320.19,317.35,318.33,70238539
2023-11-08,1997.HK,328.42,327.74,318.05,326.53,12112354
2023-11-09,1997.HK,333.5,333.22,327.59,331.13,52100470
2023-11-10,1997.HK,337.02,338.7,333.04,336.73,5266952
2023-11-13,1997.HK,334.36,331.36,321.66,331.09,33140094
2023-11-14,1997.HK,338.94,339.31,331.38,336.71,2779755
2023-11-15,1997.HK,332.97,341.92,327.68,335.79,69731201
2023-11-16,1997.HK,334.27,340.85,323.74,332.38,46095346
2023-11-17,1997.HK,323.62,328.18,312.25,320.75,50747524
2023-11-20,1997.HK,329.9,331.45,325.54,327.13,50088528
2023-11-21,1997.HK,323.24,327.25,316.48,325.8,20336159
2023-11-22,1997.HK,327.83,331.61,322.72,325.27,62544484
2023-11-23,1997.HK,326.16,329.03,326.17,326.9,51968148
2023-11-24,1997.HK,335.97,346.14,329.89,336.1,85558406
2023-11-27,1997.HK,337.45,337.36,325.93,335.03,97586391
2023-11-28,1997.HK,334.52,335.04,329.98,335.02,62310736
2023-11-29,1997.HK,341.83,349.57,339.09,339.95,94073446
2023-11-30,1997.HK,335.43,345.83,330.73,338.6,19567716
2023-12-01,1997.HK,336.45,338.63,333.6,334.44,5201073
2023-12-04,1997.HK,325.49,324.86,315.54,323.53,48257819
2023-12-05,1997.HK,329.39,334.89,329.49,330.08,66081504
2023-12-06,1997.HK,329.94,333.05,325.56,331.33,45712461
2023-12-07,1997.HK,334.78,336.77,331.78,334.11,10747564
2023-12-08,1997.HK,332.14,337.94,323.84,331.74,82775123
2023-12-11,1997.HK,335.96,341.68,330.14,335.19,91049827
2023-12-12,1997.HK,333.61,336.13,324.73,332.32,8035105
2023-12-13,1997.HK,330.97,343.12,327.27,333.2,89970035
2023-12-14,1997.HK,331.6,338.06,333.41,333.8,10022092
2023-12-15,1997.HK,340.16,348.89,339.01,339.52,84754740
2023-12-18,1997.HK,345.33,349.59,334.87,342.89,73337175
2023-12-19,1997.HK,342.98,345.09,332.2,339.73,57773635
2023-12-20,1997.HK,344.17,345.01,339.98,342.86,59155853
2023-12-21,1997.HK,341.81,344.18,332.4,341.04,62721539
2023-12-22,1997.HK,337.54,340.37,329.84,336.96,35377201
2023-12-25,1997.HK,339.74,349.75,337.4,339.81,85322234
2023-12-26,1997.HK,340.9,346.25,332.73,340.87,72383537
2023-12-27,1997.HK,334.29,342.28,328.88,334.82,11743201
2023-12-28,1997.HK,330.13,340.39,324.91,332.3,27171087
2023-12-29,1997.HK,338.97,342.71,327.15,336.08,15214941
2024-01-01,1997.HK,336.57,344.14,335.6,338.11,28175147
2024-01-02,1997.HK,342.89,341.48,332.27,340.36,97076027
2024-01-03,1997.HK,347.3,359.17,346.75,349.85,8235621
2024-01-04,1997.HK,355.03,360.68,354.43,355.15,42689354
2024-01-05,1997.HK,354.22,355.8,350.76,354.6,21878800
2024-01-08,1997.HK,349.54,363.06,344.8,352.52,14964263
2024-01-09,1997.HK,350.39,357.6,339.2,349.0,11433937
2024-01-10,1997.HK,343.82,347.15,343.12,346.66,59243005
2024-01-11,1997.HK,339.51,343.55,336.56,338.41,55120161
2024-01-12,1997.HK,335.09,337.15,330.22,332.31,41328675
2024-01-15,1997.HK,335.22,344.2,326.67,335.65,56926857
2024-01-16,1997.HK,345.0,351.18,339.24,343.45,45358383
2024-01-17,1997.HK,342.15,353.18,337.3,343.8,80100216
2024-01-18,1997.HK,337.06,342.61,333.56,340.24,67485832
2024-01-19,1997.HK,321.77,323.34,314.93,322.94,26657369
2024-01-22,1997.HK,329.11,333.28,328.96,331.26,41791330
2024-01-23,1997.HK,324.06,334.09,319.28,324.67,92838155
2024-01-24,1997.HK,316.29,321.38,311.82,317.57,55061804
2024-01-25,1997.HK,316.75,318.57,314.26,316.21,50156069
2024-01-26,1997.HK,312.96,321.68,314.16,316.08,25796207
2024-01-29,1997.HK,313.27,323.84,315.96,316.19,8579797
2024-01-30,1997.HK,314.93,315.56,311.65,312.2,65235093
2024-01-31,1997.HK,316.66,321.61,305.04,314.21,7478807
2024-02-01,1997.HK,311.97,313.02,306.77,311.81,95508399
2024-02-02,1997.HK,308.28,314.09,303.83,309.55,63352869
2024-02-05,1997.HK,306.43,310.72,307.01,308.32,81322286
2024-02-06,1997.HK,307.01,312.31,300.3,305.25,73160186
2024-02-07,1997.HK,298.89,300.47,294.11,299.56,16707641
2024-02-08,1997.HK,293.64,296.91,290.74,294.28,36792501
2024-02-09,1997.HK,290.65,293.91,288.76,289.46,10011518
2024-02-12,1997.HK,292.59,297.38,291.07,291.5,37783634
2024-02-13,1997.HK,292.16,294.82,286.84,293.3,50687186
2024-02-14,1997.HK,294.15,294.67,284.8,292.18,27940718
2024-02-15,1997.HK,288.95,299.38,290.17,291.28,31540679
2024-02-16,1997.HK,294.94,304.49,287.56,296.44,60457175
2024-02-19,1997.HK,301.27,303.34,289.85,298.78,22668271
2024-02-20,1997.HK,308.44,306.01,300.3,305.86,79184727
2024-02-21,1997.HK,305.32,307.61,296.29,303.27,60370767
2024-02-22,1997.HK,296.62,300.31,296.31,298.03,16272317
2024-02-23,1997.HK,299.55,305.6,297.93,302.55,70802958
2024-02-26,1997.HK,304.21,308.54,299.12,302.51,66909123
2024-02-27,1997.HK,297.57,302.36,295.49,298.93,7491495
2024-02-28,1997.HK,299.95,304.85,296.97,301.18,49161728
2024-02-29,1997.HK,299.36,302.29,297.2,298.06,38651515
2024-03-01,1997.HK,301.35,301.23,294.97,301.2,86790724
2024-03-04,1997.HK,302.44,305.76,299.3,303.45,8794279
2024-03-05,1997.HK,302.68,305.24,296.89,302.49,79345135
2024-03-06,1997.HK,295.85,298.84,291.16,294.89,76919016
2024-03-07,1997.HK,292.3,292.49,284.77,290.87,35475456
2024-03-08,1997.HK,295.69,297.66,290.18,297.55,81016188
2024-03-11,1997.HK,305.68,308.53,301.81,305.4,74243578
2024-03-12,1997.HK,316.42,321.78,308.43,317.34,60111963
2024-03-13,1997.HK,318.39,323.46,313.78,319.31,63608519
2024-03-14,1997.HK,314.61,318.13,304.89,314.15,62475298
2024-03-15,1997.HK,322.96,327.93,320.35,320.53,14768458
2024-03-18,1997.HK,317.55,324.49,312.0,319.32,4420428
2024-03-19,1997.HK,315.5,318.84,309.13,316.12,95364108
2024-03-20,1997.HK,316.11,319.0,309.43,317.77,80826083
2024-03-21,1997.HK,328.28,328.14,319.22,326.87,74986957
2024-03-22,1997.HK,324.95,336.03,321.92,326.42,20008789
2024-03-25,1997.HK,328.91,329.7,319.6,326.57,33416682
2024-03-26,1997.HK,320.84,320.79,313.21,319.13,4052444
2024-03-27,1997.HK,321.8,322.98,312.5,319.71,58409430
2024-03-28,1997.HK,324.29,330.84,316.65,322.97,81417784
2024-03-29,1997.HK,322.38,323.58,321.12,322.61,55215843
2023-04-14,0027.HK,301.68,306.23,298.66,303.22,25518231
2023-04-17,0027.HK,305.43,310.17,297.05,303.71,10646081
2023-04-18,0027.HK,303.89,312.45,299.7,306.96,2245664
2023-04-19,0027.HK,306.22,315.95,304.23,307.09,85918606
2023-04-20,0027.HK,296.57,299.35,289.84,298.69,95610566
2023-04-21,0027.HK,294.64,299.9,290.45,295.82,73315236
2023-04-24,0027.HK,290.55,296.34,291.62,291.66,44962291
2023-04-25,0027.HK,289.05,293.11,287.05,288.75,27417125
2023-04-26,0027.HK,294.63,303.29,291.38,296.58,91458874
2023-04-27,0027.HK,302.5,306.74,293.22,301.63,73310778
2023-04-28,0027.HK,304.82,309.52,297.02,303.69,94727192
2023-05-01,0027.HK,306.35,308.85,307.33,307.45,74878381
2023-05-02,0027.HK,298.28,307.17,290.64,298.78,9678460
2023-05-03,0027.HK,303.21,303.72,301.36,302.11,84195558
2023-05-04,0027.HK,305.24,314.6,297.63,306.43,55315147
2023-05-05,0027.HK,298.77,303.79,290.47,296.19,19104173
2023-05-08,0027.HK,297.92,304.28,296.03,299.65,4248617
2023-05-09,0027.HK,292.8,300.62,288.42,293.31,17748363
2023-05-10,0027.HK,287.29,286.98,282.98,284.7,20185622
2023-05-11,0027.HK,289.98,294.7,286.07,290.42,52130912
2023-05-12,0027.HK,284.52,290.52,281.65,286.09,21663230
2023-05-15,0027.HK,285.84,290.43,282.12,283.08,68871533
2023-05-16,0027.HK,285.38,292.24,285.8,287.34,4834912
2023-05-17,0027.HK,286.06,289.48,279.32,286.08,38446750
2023-05-18,0027.HK,288.12,291.56,279.37,285.36,60930150
2023-05-19,0027.HK,283.11,289.77,283.67,284.56,56130803
2023-05-22,0027.HK,287.43,289.99,282.01,286.1,69812432
2023-05-23,0027.HK,286.96,290.82,284.99,285.18,82162436
2023-05-24,0027.HK,287.31,292.97,279.57,285.73,43772668
2023-05-25,0027.HK,283.99,287.56,282.33,283.63,3679783
2023-05-26,0027.HK,283.52,292.72,277.13,285.18,23471842
2023-05-29,0027.HK,285.73,293.03,282.8,286.58,95505865
2023-05-30,0027.HK,293.19,302.51,288.45,294.8,25304327
2023-05-31,0027.HK,293.16,293.79,287.75,293.17,36211920
2023-06-01,0027.HK,290.43,299.97,287.03,292.42,98210097
2023-06-02,0027.HK,295.87,295.24,289.17,293.52,60578609
2023-06-05,0027.HK,299.73,305.74,294.47,297.83,4478286
2023-06-06,0027.HK,292.9,300.79,290.5,293.01,87144052
2023-06-07,0027.HK,294.55,293.91,293.24,293.53,91883835
2023-06-08,0027.HK,280.43,283.5,278.64,282.54,75948032
2023-06-09,0027.HK,280.78,282.6,277.32,281.45,34419047
2023-06-12,0027.HK,285.19,291.57,285.05,286.03,56300581
2023-06-13,0027.HK,284.04,288.58,279.16,282.97,31765056
2023-06-14,0027.HK,283.09,286.47,283.08,283.78,82835248
2023-06-15,0027.HK,282.03,289.29,280.63,281.59,92841745
2023-06-16,0027.HK,276.47,284.0,274.75,278.01,73649233
2023-06-19,0027.HK,280.79,288.0,277.13,282.12,83575087
2023-06-20,0027.HK,279.39,279.51,270.95,277.75,72055440
2023-06-21,0027.HK,279.31,283.69,276.96,279.03,85642108
2023-06-22,0027.HK,278.91,285.05,278.94,280.38,87406622
2023-06-23,0027.HK,275.67,277.71,270.48,276.85,94604451
2023-06-26,0027.HK,277.34,281.04,269.33,277.55,6050453
2023-06-27,0027.HK,274.64,278.56,270.23,273.71,11921964
2023-06-28,0027.HK,275.1,282.64,269.08,275.91,88386037
2023-06-29,0027.HK,268.48,271.9,266.29,270.52,94584690
2023-06-30,0027.HK,268.28,274.52,265.88,269.2,15812641
2023-07-03,0027.HK,266.88,275.72,261.67,268.23,69805979
2023-07-04,0027.HK,275.3,273.74,267.85,272.77,23169282
2023-07-05,0027.HK,271.87,274.37,270.52,273.39,74888007
2023-07-06,0027.HK,278.35,285.06,270.26,277.36,32664691
2023-07-07,0027.HK,278.86,281.68,272.53,279.73,49183644
2023-07-10,0027.HK,283.97,290.16,274.72,282.08,82492565
2023-07-11,0027.HK,282.56,284.01,273.24,280.74,99010792
2023-07-12,0027.HK,285.98,293.49,280.68,285.09,40124106
2023-07-13,0027.HK,282.19,291.99,277.27,283.63,3352512
2023-07-14,0027.HK,276.39,279.45,270.2,276.32,63826203
2023-07-17,0027.HK,274.74,278.81,267.41,275.49,59318021
2023-07-18,0027.HK,275.32,279.2,275.06,277.42,32011029
2023-07-19,0027.HK,268.96,275.48,264.41,270.79,27826843
2023-07-20,0027.HK,267.89,273.18,265.16,267.25,48742097
2023-07-21,0027.HK,262.13,268.57,256.01,262.37,16068042
2023-07-24,0027.HK,266.39,268.78,263.2,265.51,26403422
2023-07-25,0027.HK,271.28,279.55,267.51,272.23,59504393
2023-07-26,0027.HK,269.29,272.88,263.58,271.43,43012710
2023-07-27,0027.HK,276.32,280.82,270.63,273.65,86248552
2023-07-28,0027.HK,276.3,278.83,268.94,275.78,65651825
2023-07-31,0027.HK,280.53,285.79,280.78,282.26,13793700
2023-08-01,0027.HK,277.48,281.43,275.79,279.55,25920624
2023-08-02,0027.HK,278.7,281.21,274.56,278.69,28485513
2023-08-03,0027.HK,279.98,281.42,275.19,277.32,70354109
2023-08-04,0027.HK,277.63,279.68,273.61,277.69,68416190
2023-08-07,0027.HK,287.94,288.88,279.68,288.17,33459804
2023-08-08,0027.HK,286.35,296.2,281.23,288.36,40033988
2023-08-09,0027.HK,285.93,291.69,280.26,284.73,18932365
2023-08-10,0027.HK,278.57,283.37,274.52,279.85,35518602
2023-08-11,0027.HK,283.07,292.98,276.87,285.17,44560210
2023-08-14,0027.HK,284.25,287.12,276.1,281.55,15463660
2023-08-15,0027.HK,287.04,284.53,281.69,284.41,88133609
2023-08-16,0027.HK,278.89,287.69,281.55,281.56,64324604
2023-08-17,0027.HK,275.8,283.52,272.57,276.27,75194643
2023-08-18,0027.HK,279.32,279.15,272.25,278.83,8797593
2023-08-21,0027.HK,274.08,276.38,271.45,276.25,18686511
2023-08-22,0027.HK,280.05,284.33,274.51,278.07,49413113
2023-08-23,0027.HK,278.84,284.2,277.19,280.21,78440657
2023-08-24,0027.HK,280.2,288.56,280.38,282.56,56338247
2023-08-25,0027.HK,279.87,286.03,277.28,281.48,48095299
2023-08-28,0027.HK,284.21,285.38,277.46,284.43,10635876
2023-08-29,0027.HK,279.11,282.77,274.2,280.55,21881977
2023-08-30,0027.HK,271.55,276.92,264.83,270.28,31207760
2023-08-31,0027.HK,275.08,278.32,267.41,273.2,71647616
2023-09-01,0027.HK,273.08,278.76,273.87,273.94,30857843
2023-09-04,0027.HK,273.82,274.09,267.74,271.48,46538395
2023-09-05,0027.HK,267.05,266.03,262.58,265.55,76306027
2023-09-06,0027.HK,257.34,258.3,251.65,257.49,68287564
2023-09-07,0027.HK,259.78,261.0,254.34,257.74,23610118
2023-09-08,0027.HK,263.7,266.83,261.43,264.16,98485196
2023-09-11,0027.HK,265.32,265.19,260.33,263.67,7574759
2023-09-12,0027.HK,260.96,263.65,257.06,262.29,68202582
2023-09-13,0027.HK,262.25,269.59,256.06,262.25,37056705
2023-09-14,0027.HK,269.95,272.79,270.82,270.87,39335328
2023-09-15,0027.HK,276.4,277.19,267.44,273.98,12801426
2023-09-18,0027.HK,272.12,270.46,269.91,270.2,42400929
2023-09-19,0027.HK,269.0,275.38,263.34,270.37,8142411
2023-09-20,0027.HK,273.55,275.23,267.84,271.77,18492904
2023-09-21,0027.HK,265.17,270.47,263.56,267.52,76777631
2023-09-22,0027.HK,270.62,276.97,263.44,270.62,7332314
2023-09-25,0027.HK,265.53,273.55,265.42,267.35,14995412
2023-09-26,0027.HK,258.9,266.72,260.21,261.35,75656661
2023-09-27,0027.HK,260.14,266.28,259.79,261.7,26327041
2023-09-28,0027.HK,261.57,263.89,255.35,261.43,96989343
2023-09-29,0027.HK,263.63,264.97,254.71,261.48,73062823
2023-10-02,0027.HK,257.27,259.84,253.73,258.53,53455131
2023-10-03,0027.HK,254.09,260.55,248.59,256.16,89295036
2023-10-04,0027.HK,262.74,266.27,256.37,260.54,26234730
2023-10-05,0027.HK,263.6,269.65,255.7,262.32,47116376
2023-10-06,0027.HK,257.65,261.38,254.0,258.61,95227838
2023-10-09,0027.HK,249.88,254.8,250.73,251.09,48129632
2023-10-10,0027.HK,249.5,248.14,247.35,247.7,19565583
2023-10-11,0027.HK,250.72,249.64,244.19,248.33,31552834
2023-10-12,0027.HK,245.7,247.88,245.77,246.03,31266773
2023-10-13,0027.HK,244.21,244.46,242.18,243.46,54708286
2023-10-16,0027.HK,243.67,244.42,235.53,241.36,35255880
2023-10-17,0027.HK,242.28,245.91,239.54,241.14,8273558
2023-10-18,0027.HK,244.42,250.85,237.5,244.03,10339190
2023-10-19,0027.HK,245.13,246.38,241.57,244.07,54993066
2023-10-20,0027.HK,246.73,250.87,241.99,244.35,26905787
2023-10-23,0027.HK,242.42,250.02,240.55,243.58,79138896
2023-10-24,0027.HK,241.56,242.55,236.96,241.8,16953770
2023-10-25,0027.HK,246.47,250.24,238.39,245.09,62517154
2023-10-26,0027.HK,249.72,253.06,244.23,247.87,31874465
2023-10-27,0027.HK,257.5,258.76,254.41,255.52,78516983
2023-10-30,0027.HK,259.55,265.57,255.97,257.91,4370052
2023-10-31,0027.HK,254.53,256.31,249.82,256.04,7082511
2023-11-01,0027.HK,252.62,252.83,248.62,252.61,89985249
2023-11-02,0027.HK,257.55,263.53,250.33,256.28,53577495
2023-11-03,0027.HK,252.28,256.95,249.83,253.19,4582426
2023-11-06,0027.HK,254.95,261.74,254.57,256.32,57375685
2023-11-07,0027.HK,252.29,256.53,246.58,253.45,95364782
2023-11-08,0027.HK,256.71,255.33,248.46,254.83,58528349
2023-11-09,0027.HK,249.49,257.86,248.99,250.83,28055859
2023-11-10,0027.HK,251.31,259.9,249.43,253.81,64595393
2023-11-13,0027.HK,248.11,250.23,246.74,249.17,45582134
2023-11-14,0027.HK,248.91,251.27,247.09,250.24,72829444
2023-11-15,0027.HK,248.47,255.05,243.43,249.54,34503153
2023-11-16,0027.HK,251.2,254.93,244.5,249.98,13091365
2023-11-17,0027.HK,246.27,254.79,241.65,248.54,12369670
2023-11-20,0027.HK,245.73,250.33,245.47,247.03,25500552
2023-11-21,0027.HK,247.87,248.32,243.67,247.65,18586260
2023-11-22,0027.HK,242.57,246.66,242.23,243.98,74654656
2023-11-23,0027.HK,239.93,241.19,235.15,240.34,51030221
2023-11-24,0027.HK,240.86,246.04,236.49,239.09,35717962
2023-11-27,0027.HK,238.63,240.11,235.04,237.72,25132890
2023-11-28,0027.HK,233.09,234.71,230.1,234.18,62199277
2023-11-29,0027.HK,238.84,243.24,237.42,237.47,9687816
2023-11-30,0027.HK,236.29,240.02,234.94,236.33,27369493
2023-12-01,0027.HK,233.54,237.79,235.46,235.57,90044678
2023-12-04,0027.HK,230.44,237.0,224.23,230.93,32106203
2023-12-05,0027.HK,239.23,239.73,232.42,238.15,86318947
2023-12-06,0027.HK,247.44,254.19,240.46,246.87,36256712
2023-12-07,0027.HK,243.11,250.47,238.57,244.03,35992638
2023-12-08,0027.HK,246.79,254.35,242.88,248.56,7763706
2023-12-11,0027.HK,247.95,251.19,242.15,248.27,14226158
2023-12-12,0027.HK,256.31,254.81,247.42,254.29,25259680
2023-12-13,0027.HK,257.94,256.28,254.22,255.63,89313163
2023-12-14,0027.HK,255.43,258.32,253.58,256.06,70560825
2023-12-15,0027.HK,247.89,252.65,241.1,246.51,69009198
2023-12-18,0027.HK,241.54,247.04,240.49,243.31,17011461
2023-12-19,0027.HK,241.37,244.86,239.2,243.44,88896256
2023-12-20,0027.HK,244.37,249.69,238.16,244.21,11491841
2023-12-21,0027.HK,238.56,242.07,236.56,239.81,88243088
2023-12-22,0027.HK,236.88,240.93,230.15,237.23,4297894
2023-12-25,0027.HK,237.26,244.27,235.56,239.25,20103158
2023-12-26,0027.HK,234.77,238.16,227.93,234.34,64400864
2023-12-27,0027.HK,236.11,236.87,232.65,234.85,20772232
2023-12-28,0027.HK,240.49,245.81,235.25,239.26,25217585
2023-12-29,0027.HK,240.21,242.5,233.48,240.69,65395204
2024-01-01,0027.HK,239.74,243.48,239.94,241.95,66906776
2024-01-02,0027.HK,232.67,239.31,234.18,234.67,8375744
2024-01-03,0027.HK,231.43,236.89,229.51,231.82,23424543
2024-01-04,0027.HK,237.4,244.63,238.7,239.01,76990763
2024-01-05,0027.HK,239.11,241.21,236.41,236.91,69353133
2024-01-08,0027.HK,243.43,242.62,240.12,241.45,20477834
2024-01-09,0027.HK,237.03,243.0,234.39,239.29,5309604
2024-01-10,0027.HK,240.63,243.1,237.64,238.34,99909176
2024-01-11,0027.HK,239.71,242.07,234.35,240.23,52003523
2024-01-12,0027.HK,241.15,244.05,236.22,240.64,17658983
2024-01-15,0027.HK,241.78,242.68,241.09,242.07,5643362
2024-01-16,0027.HK,238.57,239.86,237.53,239.14,31960960
2024-01-17,0027.HK,233.3,238.86,234.52,235.11,90955842
2024-01-18,0027.HK,230.88,237.05,225.29,232.04,14053327
2024-01-19,0027.HK,230.23,231.81,228.84,230.23,93176145
2024-01-22,0027.HK,227.21,231.09,225.63,229.48,56744849
2024-01-23,0027.HK,235.04,239.34,230.56,233.1,26481413
2024-01-24,0027.HK,234.78,234.87,233.21,233.45,1578151
2024-01-25,0027.HK,235.53,235.82,231.02,235.2,63858420
2024-01-26,0027.HK,236.64,241.3,232.87,235.74,25880615
2024-01-29,0027.HK,233.65,237.49,226.0,231.85,82824607
2024-01-30,0027.HK,234.15,236.39,226.96,231.95,61052789
2024-01-31,0027.HK,231.72,237.17,229.28,232.45,93019570
2024-02-01,0027.HK,235.71,236.66,233.21,235.15,30786953
2024-02-02,0027.HK,230.37,234.15,224.57,231.43,96944925
2024-02-05,0027.HK,224.54,229.6,219.4,224.39,74915195
2024-02-06,0027.HK,225.33,227.89,224.83,225.03,49890527
2024-02-07,0027.HK,226.98,226.37,221.53,226.27,88980465
2024-02-08,0027.HK,226.87,229.34,225.03,225.71,49135830
2024-02-09,0027.HK,226.15,228.43,223.27,225.85,32581151
2024-02-12,0027.HK,228.34,235.5,222.77,228.87,11420279
2024-02-13,0027.HK,225.26,229.52,223.23,227.34,10357048
2024-02-14,0027.HK,226.66,230.4,224.74,226.43,97620843
2024-02-15,0027.HK,227.29,227.51,220.55,226.75,77977139
2024-02-16,0027.HK,223.31,223.73,217.66,222.64,75273798
2024-02-19,0027.HK,222.48,226.08,216.92,222.18,63276740
2024-02-20,0027.HK,223.21,227.91,220.26,222.01,58061189
2024-02-21,0027.HK,228.3,230.82,222.23,227.51,88338490
2024-02-22,0027.HK,226.69,230.58,226.47,226.54,98516552
2024-02-23,0027.HK,227.65,227.49,223.15,227.26,93792034
2024-02-26,0027.HK,229.46,237.35,224.11,230.44,57243303
2024-02-27,0027.HK,227.66,229.33,227.24,227.59,62297949
2024-02-28,0027.HK,231.08,235.01,230.39,232.33,30471974
2024-02-29,0027.HK,240.34,239.71,233.26,238.53,15344962
2024-03-01,0027.HK,236.58,240.62,238.46,238.47,10338611
2024-03-04,0027.HK,235.23,238.52,233.89,236.59,74789223
2024-03-05,0027.HK,243.63,242.47,239.88,242.41,63442951
2024-03-06,0027.HK,245.44,248.14,243.86,245.35,35044198
2024-03-07,0027.HK,244.38,247.99,241.57,245.7,22191681
2024-03-08,0027.HK,251.55,257.67,247.96,251.01,45220162
2024-03-11,0027.HK,257.55,261.78,251.17,256.03,60811193
2024-03-12,0027.HK,255.97,256.67,249.95,254.79,11471830
2024-03-13,0027.HK,258.29,256.45,249.42,255.8,48503363
2024-03-14,0027.HK,259.95,260.82,256.27,258.06,67927373
2024-03-15,0027.HK,258.94,264.77,250.59,258.22,92986150
2024-03-18,0027.HK,254.55,260.0,251.32,252.89,87980549
2024-03-19,0027.HK,247.9,251.77,244.26,249.38,11807507
2024-03-20,0027.HK,245.47,245.35,237.4,244.35,77769240
2024-03-21,0027.HK,248.2,251.85,244.91,246.2,59966546
2024-03-22,0027.HK,243.75,245.48,241.79,241.88,11238089
2024-03-25,0027.HK,244.13,247.29,239.57,242.63,72855242
2024-03-26,0027.HK,251.04,255.8,243.17,249.34,20506557
2024-03-27,0027.HK,252.27,255.74,249.11,254.73,72382546
2024-03-28,0027.HK,247.64,253.39,243.94,247.76,56004147
2024-03-29,0027.HK,241.17,248.72,241.29,243.06,31448597
2023-04-14,1928.HK,167.78,170.32,167.35,169.24,3799416
2023-04-17,1928.HK,168.18,172.69,166.83,167.87,35214110
2023-04-18,1928.HK,168.27,171.86,166.41,169.5,97201563
2023-04-19,1928.HK,174.88,175.32,168.76,173.18,91150345
2023-04-20,1928.HK,172.52,174.14,168.25,171.51,45368416
2023-04-21,1928.HK,171.57,171.15,169.22,170.2,2800872
2023-04-24,1928.HK,166.45,167.54,161.24,165.06,1282793
2023-04-25,1928.HK,167.28,168.31,165.23,167.08,28835758
2023-04-26,1928.HK,171.03,175.07,170.2,172.45,45806412
2023-04-27,1928.HK,169.12,172.26,166.86,169.26,14124186
2023-04-28,1928.HK,171.41,173.19,170.87,172.45,53331242
2023-05-01,1928.HK,175.7,180.16,172.39,175.94,57242559
2023-05-02,1928.HK,176.53,182.02,176.42,178.05,80435583
2023-05-03,1928.HK,177.82,180.48,175.64,176.47,35219805
2023-05-04,1928.HK,175.31,180.84,175.41,175.86,55301236
2023-05-05,1928.HK,176.88,181.96,173.75,177.35,16209873
2023-05-08,1928.HK,179.28,179.01,175.45,178.78,80958717
2023-05-09,1928.HK,177.41,183.12,177.9,178.14,81765813
2023-05-10,1928.HK,181.16,182.26,177.09,179.41,83780514
2023-05-11,1928.HK,178.45,180.65,176.41,178.47,66108291
2023-05-12,1928.HK,179.1,181.78,176.85,178.21,67781407
2023-05-15,1928.HK,177.63,178.42,176.56,177.7,4047135
2023-05-16,1928.HK,182.43,185.14,178.87,180.65,96694070
2023-05-17,1928.HK,177.22,177.12,174.48,176.82,28443214
2023-05-18,1928.HK,178.11,181.04,177.37,178.58,50789992
2023-05-19,1928.HK,179.48,181.2,177.1,179.57,25590694
2023-05-22,1928.HK,172.67,177.44,170.08,173.5,6088567
2023-05-23,1928.HK,175.25,179.17,174.82,175.8,96231731
2023-05-24,1928.HK,179.34,180.76,174.71,178.46,13833369
2023-05-25,1928.HK,177.87,180.13,175.7,177.41,24476182
2023-05-26,1928.HK,178.11,180.3,177.65,178.74,17951751
2023-05-29,1928.HK,179.88,179.77,177.07,179.49,7327483
2023-05-30,1928.HK,184.33,186.16,181.9,185.54,35029410
2023-05-31,1928.HK,188.19,188.24,181.85,186.97,60747667
2023-06-01,1928.HK,188.01,188.96,185.07,187.31,77829600
2023-06-02,1928.HK,189.84,193.42,185.54,190.42,3341033
2023-06-05,1928.HK,196.93,196.8,190.83,195.05,97351268
2023-06-06,1928.HK,202.07,204.68,199.34,201.15,71282730
2023-06-07,1928.HK,200.44,199.79,195.88,199.39,30217901
